id_univoco,time,tipo
NO004,2013-10-08T14:11:24Z,Variaz. parametro
NO004,2013-10-08T14:11:24Z,Variaz. parametro
NO004,2013-10-08T14:11:24Z,Variaz. parametro
NO004,2013-10-08T14:11:24Z,Variaz. parametro
NO004,2013-10-08T14:11:24Z,Variaz. parametro
NO004,2013-10-08T14:11:24Z,Variaz. parametro
NO004,2013-10-08T14:11:24Z,Variaz. limite allarme
NO004,2013-10-08T14:11:24Z,Variaz. limite allarme
NO004,2013-10-08T14:11:24Z,Variaz. limite allarme
NO004,2013-10-08T14:11:24Z,Funzioni
NO004,2013-10-08T14:11:27Z,Allarme
NO004,2013-10-08T14:11:48Z,Allarme
NO004,2013-10-08T14:49:55Z,Variaz. parametro
NO004,2013-10-08T14:49:55Z,Variaz. parametro
NO004,2013-10-08T14:49:55Z,Variaz. parametro
NO004,2013-10-08T16:39:27Z,Variaz. parametro
NO004,2013-10-08T20:49:16Z,Allarme
NO004,2013-10-08T20:49:47Z,Funzioni
NO004,2013-10-08T20:50:50Z,Variaz. parametro
NO004,2013-10-08T21:15:35Z,Allarme
NO004,2013-10-09T00:16:40Z,Allarme
NO004,2013-10-09T06:19:29Z,Allarme
NO004,2013-10-09T08:04:54Z,Allarme
NO004,2013-10-09T08:52:21Z,Allarme
NO004,2013-10-09T09:56:48Z,Variaz. limite allarme
NO004,2013-10-09T10:15:56Z,Funzioni
NO004,2013-10-09T10:16:28Z,Allarme
NO004,2013-10-09T10:17:20Z,Variaz. parametro
NO004,2013-10-09T15:08:46Z,Variaz. parametro
NO004,2013-10-09T15:09:19Z,Variaz. parametro
NO004,2013-10-09T15:10:35Z,Variaz. parametro
NO004,2013-10-10T00:03:35Z,Allarme
NO004,2013-10-10T00:03:42Z,Funzioni
NO004,2013-10-10T02:25:54Z,Allarme
NO004,2013-10-10T06:04:36Z,Allarme
NO004,2013-10-10T06:20:14Z,Allarme
NO004,2013-10-10T06:51:33Z,Allarme
NO004,2013-10-10T08:05:39Z,Allarme
NO004,2013-10-10T08:43:45Z,Allarme
NO004,2013-10-10T08:58:36Z,Funzioni
NO004,2013-10-10T08:59:37Z,Variaz. parametro
NO004,2013-10-10T10:10:35Z,Allarme
NO004,2013-10-10T10:17:39Z,Allarme
NO004,2013-10-10T10:22:19Z,Allarme
NO004,2013-10-10T11:04:27Z,Allarme
NO004,2013-10-10T11:16:13Z,Variaz. parametro
NO004,2013-10-10T11:23:32Z,Allarme
NO004,2013-10-10T11:25:30Z,Allarme
NO004,2013-10-10T11:26:53Z,Allarme
NO004,2013-10-10T11:27:50Z,Allarme
NO004,2013-10-10T11:29:15Z,Funzioni
NO004,2013-10-10T11:31:47Z,Allarme
NO004,2013-10-10T15:53:49Z,Allarme
NO004,2013-10-10T15:54:48Z,Allarme
NO004,2013-10-10T15:57:00Z,Allarme
NO004,2013-10-10T16:00:00Z,Allarme
NO004,2013-10-10T16:00:54Z,Funzioni
NO004,2013-10-10T16:09:33Z,Allarme
NO004,2013-10-10T16:10:19Z,Allarme
NO004,2013-10-10T16:12:15Z,Allarme
NO004,2013-10-10T16:13:11Z,Funzioni
NO004,2013-10-10T16:14:01Z,Funzioni
NO004,2013-10-10T16:14:19Z,Variaz. parametro
NO004,2013-10-10T16:14:47Z,Allarme
NO004,2013-10-10T16:15:31Z,Funzioni
NO004,2013-10-10T16:15:37Z,Registrazione
NO004,2013-10-10T16:17:15Z,Allarme
NO004,2013-10-10T16:19:29Z,Funzioni
NO004,2013-10-10T16:22:14Z,Allarme
NO004,2013-10-10T16:23:25Z,Allarme
NO004,2013-10-10T16:24:29Z,Allarme
NO004,2013-10-10T16:25:30Z,Funzioni
NO004,2013-10-10T16:27:25Z,Allarme
NO004,2013-10-10T16:29:26Z,Allarme
NO004,2013-10-10T16:29:58Z,Allarme
NO004,2013-10-10T16:30:35Z,Allarme
NO004,2013-10-10T16:32:45Z,Allarme
NO004,2013-10-10T16:33:03Z,Funzioni
NO004,2013-10-10T16:33:57Z,Allarme
NO004,2013-10-10T16:37:28Z,Allarme
NO004,2013-10-10T16:37:54Z,Funzioni
NO004,2013-10-10T16:38:41Z,Variaz. parametro
NO004,2013-10-10T16:39:04Z,Funzioni
NO004,2013-10-10T16:42:46Z,Funzioni
NO004,2013-10-10T16:49:35Z,Funzioni
NO004,2013-10-10T16:51:03Z,Allarme
NO004,2013-10-10T16:52:01Z,Allarme
NO004,2013-10-10T18:00:47Z,Allarme
NO004,2013-10-10T18:06:56Z,Allarme
NO004,2013-10-10T18:13:39Z,Allarme
NO004,2013-10-10T18:15:46Z,Allarme
NO004,2013-10-10T18:18:28Z,Allarme
NO004,2013-10-10T18:32:09Z,Allarme
NO004,2013-10-10T18:32:22Z,Allarme
NO004,2013-10-10T18:32:48Z,Allarme
NO004,2013-10-10T18:37:17Z,Allarme
NO004,2013-10-10T18:37:37Z,Funzioni
NO004,2013-10-10T18:40:32Z,Allarme
NO004,2013-10-10T21:30:51Z,Allarme
NO004,2013-10-10T22:35:11Z,Allarme
NO004,2013-10-10T22:40:30Z,Allarme
NO004,2013-10-10T22:46:57Z,Allarme
NO004,2013-10-10T22:51:12Z,Allarme
NO004,2013-10-10T22:52:49Z,Allarme
NO004,2013-10-10T22:58:11Z,Allarme
NO004,2013-10-11T00:50:16Z,Allarme
NO004,2013-10-11T00:51:26Z,Allarme
NO004,2013-10-11T00:51:44Z,Funzioni
NO004,2013-10-11T00:54:03Z,Funzioni
NO004,2013-10-11T05:35:13Z,Allarme
NO004,2013-10-11T05:53:24Z,Allarme
NO004,2013-10-11T07:10:45Z,Allarme
NO004,2013-10-11T07:17:03Z,Allarme
NO004,2013-10-11T07:19:24Z,Allarme
NO004,2013-10-11T07:20:44Z,Funzioni
NO004,2013-10-11T07:38:20Z,Allarme
NO004,2013-10-11T09:06:49Z,Allarme
NO004,2013-10-11T09:10:03Z,Allarme
NO004,2013-10-11T09:16:58Z,Variaz. parametro
NO004,2013-10-11T09:57:29Z,Allarme
NO004,2013-10-11T10:03:56Z,Allarme
NO004,2013-10-11T10:49:50Z,Allarme
NO004,2013-10-11T10:50:04Z,Allarme
NO004,2013-10-11T10:55:10Z,Allarme
NO004,2013-10-11T11:44:17Z,Variaz. parametro
NO004,2013-10-11T11:44:17Z,Variaz. parametro
NO004,2013-10-11T11:44:17Z,Funzioni
NO004,2013-10-11T11:46:44Z,Variaz. parametro
NO004,2013-10-11T11:48:23Z,Variaz. parametro
NO004,2013-10-11T11:48:37Z,Allarme
NO004,2013-10-11T11:49:24Z,Allarme
NO004,2013-10-11T11:49:41Z,Funzioni
NO004,2013-10-11T11:50:50Z,Variaz. parametro
NO004,2013-10-11T11:50:56Z,Variaz. parametro
NO004,2013-10-11T13:00:07Z,Allarme
NO004,2013-10-11T13:02:38Z,Allarme
NO004,2013-10-11T13:03:25Z,Allarme
NO004,2013-10-11T13:03:45Z,Variaz. parametro
NO004,2013-10-11T13:03:45Z,Variaz. parametro
NO004,2013-10-11T13:03:45Z,Variaz. parametro
NO004,2013-10-11T13:03:52Z,Variaz. parametro
NO004,2013-10-11T16:07:35Z,Allarme
NO004,2013-10-11T23:36:19Z,Allarme
NO004,2013-10-11T23:36:37Z,Funzioni
NO004,2013-10-12T01:24:58Z,Variaz. parametro
NO004,2013-10-12T08:10:57Z,Funzioni
NO004,2013-10-12T08:14:16Z,Funzioni
NO004,2013-10-12T08:14:41Z,Funzioni
NO004,2013-10-12T08:14:42Z,Allarme
NO004,2013-10-12T08:37:14Z,Funzioni
NO004,2013-10-12T08:38:16Z,Variaz. parametro
NO004,2013-10-12T08:44:24Z,Variaz. parametro
NO004,2013-10-12T10:58:16Z,Variaz. parametro
NO004,2013-10-12T10:59:25Z,Allarme
NO004,2013-10-12T11:00:15Z,Variaz. parametro
NO004,2013-10-12T11:00:38Z,Variaz. parametro
NO004,2013-10-12T11:29:41Z,Allarme
NO004,2013-10-12T11:37:23Z,Funzioni
NO004,2013-10-12T11:38:08Z,Funzioni
NO004,2013-10-12T11:39:57Z,Allarme
NO004,2013-10-12T11:44:32Z,Registrazione
NO004,2013-10-12T11:59:13Z,Funzioni
NO004,2013-10-12T12:06:42Z,Allarme
NO004,2013-10-12T12:14:24Z,Variaz. parametro
NO004,2013-10-12T12:14:37Z,Funzioni
NO004,2013-10-12T12:15:38Z,Variaz. parametro
NO004,2013-10-12T12:32:27Z,Variaz. parametro
NO004,2013-10-12T16:26:06Z,Allarme
NO004,2013-10-12T16:28:08Z,Variaz. parametro
NO004,2013-10-12T16:28:08Z,Variaz. parametro
NO004,2013-10-12T16:28:08Z,Variaz. parametro
NO004,2013-10-12T16:28:31Z,Allarme
NO004,2013-10-12T16:28:55Z,Allarme
NO004,2013-10-12T16:30:41Z,Variaz. parametro
NO004,2013-10-12T16:30:54Z,Funzioni
NO004,2013-10-12T16:31:02Z,Allarme
NO004,2013-10-12T16:48:10Z,Variaz. parametro
NO004,2013-10-12T16:48:10Z,Variaz. parametro
NO004,2013-10-12T16:48:10Z,Variaz. parametro
NO004,2013-10-12T16:49:56Z,Variaz. parametro
NO004,2013-10-12T16:50:15Z,Allarme
NO004,2013-10-12T16:50:42Z,Funzioni
NO004,2013-10-12T16:50:53Z,Variaz. parametro
NO004,2013-10-12T16:51:54Z,Variaz. parametro
NO004,2013-10-12T16:53:40Z,Variaz. parametro
NO004,2013-10-12T16:58:11Z,Variaz. parametro
NO004,2013-10-12T16:58:16Z,Variaz. parametro
NO004,2013-10-12T16:58:40Z,Allarme
NO004,2013-10-12T16:59:18Z,Variaz. parametro
NO004,2013-10-12T16:59:47Z,Variaz. parametro
NO004,2013-10-12T17:00:26Z,Funzioni
NO004,2013-10-12T17:01:46Z,Allarme
NO004,2013-10-12T17:02:34Z,Funzioni
NO004,2013-10-12T17:02:59Z,Variaz. parametro
NO004,2013-10-12T17:03:04Z,Variaz. parametro
NO004,2013-10-12T17:03:57Z,Allarme
NO004,2013-10-12T17:04:54Z,Funzioni
NO004,2013-10-12T17:06:03Z,Allarme
NO004,2013-10-12T17:06:56Z,Funzioni
NO004,2013-10-12T17:07:22Z,Allarme
NO004,2013-10-12T17:08:17Z,Allarme
NO004,2013-10-12T17:09:00Z,Allarme
NO004,2013-10-12T17:09:24Z,Allarme
NO004,2013-10-12T17:10:36Z,Allarme
NO004,2013-10-12T17:11:10Z,Allarme
NO004,2013-10-12T17:12:54Z,Variaz. parametro
NO004,2013-10-12T17:13:05Z,Variaz. parametro
NO004,2013-10-12T17:16:24Z,Variaz. parametro
NO004,2013-10-12T17:16:33Z,Variaz. parametro
NO004,2013-10-12T17:16:42Z,Variaz. parametro
NO004,2013-10-12T17:16:49Z,Funzioni
NO004,2013-10-12T17:17:37Z,Funzioni
NO004,2013-10-12T17:19:27Z,Funzioni
NO004,2013-10-12T17:19:44Z,Variaz. parametro
NO004,2013-10-12T17:39:18Z,Funzioni
NO004,2013-10-12T17:40:21Z,Variaz. parametro
NO004,2013-10-12T19:15:29Z,Variaz. parametro
NO004,2013-10-12T19:27:34Z,Variaz. parametro
NO004,2013-10-12T19:27:34Z,Variaz. parametro
NO004,2013-10-12T19:27:58Z,Variaz. parametro
NO004,2013-10-12T19:28:40Z,Variaz. parametro
NO004,2013-10-12T19:28:53Z,Variaz. parametro
NO004,2013-10-12T19:31:10Z,Variaz. parametro
NO004,2013-10-12T19:31:10Z,Variaz. parametro
NO004,2013-10-12T19:33:09Z,Allarme
NO004,2013-10-12T19:33:42Z,Funzioni
NO004,2013-10-12T19:34:44Z,Variaz. parametro
NO004,2013-10-12T19:36:20Z,Variaz. parametro
NO004,2013-10-12T19:36:20Z,Variaz. parametro
NO004,2013-10-12T19:36:20Z,Variaz. limite allarme
NO004,2013-10-12T19:37:03Z,Variaz. parametro
NO004,2013-10-12T19:37:03Z,Variaz. parametro
NO004,2013-10-12T19:37:03Z,Variaz. parametro
NO004,2013-10-12T19:40:26Z,Allarme
NO004,2013-10-12T20:05:19Z,Variaz. parametro
NO004,2013-10-12T20:06:39Z,Allarme
NO004,2013-10-12T20:08:13Z,Funzioni
NO004,2013-10-12T21:11:14Z,Variaz. parametro
NO004,2013-10-12T22:26:25Z,Allarme
NO004,2013-10-12T22:36:46Z,Variaz. parametro
NO004,2013-10-12T22:36:46Z,Variaz. parametro
NO004,2013-10-12T22:36:46Z,Variaz. limite allarme
NO004,2013-10-12T22:37:58Z,Allarme
NO004,2013-10-12T22:38:28Z,Variaz. parametro
NO004,2013-10-13T01:04:33Z,Allarme
NO004,2013-10-13T01:04:43Z,Funzioni
NO004,2013-10-13T01:04:45Z,Allarme
NO004,2013-10-13T01:05:09Z,Allarme
NO004,2013-10-13T01:05:44Z,Variaz. parametro
NO004,2013-10-13T03:14:35Z,Allarme
NO004,2013-10-13T03:18:30Z,Allarme
NO004,2013-10-13T03:20:49Z,Allarme
NO004,2013-10-13T03:22:30Z,Allarme
NO004,2013-10-13T03:23:26Z,Allarme
NO004,2013-10-13T03:24:38Z,Allarme
NO004,2013-10-13T03:25:45Z,Allarme
NO004,2013-10-13T03:26:53Z,Allarme
NO004,2013-10-13T03:27:29Z,Allarme
NO004,2013-10-13T03:28:42Z,Allarme
NO004,2013-10-13T03:29:38Z,Allarme
NO004,2013-10-13T03:30:32Z,Allarme
NO004,2013-10-13T03:31:10Z,Allarme
NO004,2013-10-13T03:31:58Z,Allarme
NO004,2013-10-13T03:32:53Z,Allarme
NO004,2013-10-13T03:33:50Z,Allarme
NO004,2013-10-13T03:34:51Z,Allarme
NO004,2013-10-13T03:35:58Z,Allarme
NO004,2013-10-13T03:36:44Z,Allarme
NO004,2013-10-13T03:37:54Z,Allarme
NO004,2013-10-13T03:39:09Z,Allarme
NO004,2013-10-13T03:39:51Z,Allarme
NO004,2013-10-13T03:40:10Z,Funzioni
NO004,2013-10-13T03:40:52Z,Allarme
NO004,2013-10-13T03:40:53Z,Allarme
NO004,2013-10-13T03:41:21Z,Allarme
NO004,2013-10-13T03:41:52Z,Variaz. parametro
NO004,2013-10-13T03:42:14Z,Funzioni
NO004,2013-10-13T03:42:57Z,Allarme
NO004,2013-10-13T03:44:09Z,Allarme
NO004,2013-10-13T03:45:21Z,Allarme
NO004,2013-10-13T03:47:29Z,Variaz. parametro
NO004,2013-10-13T03:55:27Z,Variaz. parametro
NO004,2013-10-13T03:55:27Z,Variaz. parametro
NO004,2013-10-13T03:55:38Z,Variaz. parametro
NO004,2013-10-13T07:00:14Z,Variaz. parametro
NO004,2013-10-13T07:00:14Z,Variaz. parametro
NO004,2013-10-13T07:00:14Z,Variaz. parametro
NO004,2013-10-13T07:00:32Z,Variaz. parametro
NO004,2013-10-13T07:56:14Z,Funzioni
NO004,2013-10-13T07:57:17Z,Variaz. parametro
NO004,2013-10-13T08:13:15Z,Variaz. parametro
NO004,2013-10-13T09:36:17Z,Allarme
NO004,2013-10-13T11:57:55Z,Funzioni
NO004,2013-10-13T11:59:40Z,Allarme
NO004,2013-10-13T13:30:34Z,Funzioni
NO004,2013-10-13T19:28:02Z,Variaz. parametro
NO004,2013-10-13T19:31:09Z,Funzioni
NO004,2013-10-13T19:31:15Z,Funzioni
NO004,2013-10-13T20:12:10Z,Variaz. parametro
NO004,2013-10-13T20:12:14Z,Variaz. parametro
NO004,2013-10-13T21:45:29Z,Funzioni
NO004,2013-10-14T04:38:31Z,Allarme
NO004,2013-10-14T04:38:34Z,Funzioni
NO004,2013-10-14T04:39:17Z,Funzioni
NO004,2013-10-14T04:51:47Z,Allarme
NO004,2013-10-14T04:53:07Z,Variaz. parametro
NO004,2013-10-14T04:53:10Z,Variaz. parametro
NO004,2013-10-14T04:54:07Z,Variaz. parametro
NO004,2013-10-14T04:55:23Z,Variaz. parametro
NO004,2013-10-14T07:52:06Z,Allarme
NO004,2013-10-14T09:03:38Z,Allarme
NO004,2013-10-14T09:06:57Z,Allarme
NO004,2013-10-14T09:29:03Z,Allarme
NO004,2013-10-14T09:59:04Z,Variaz. parametro
NO004,2013-10-14T09:59:50Z,Variaz. parametro
NO004,2013-10-14T10:00:05Z,Funzioni
NO004,2013-10-14T10:00:22Z,Funzioni
NO004,2013-10-14T10:49:15Z,Variaz. parametro
NO004,2013-10-14T14:25:30Z,Variaz. parametro
NO004,2013-10-14T14:26:13Z,Allarme
NO004,2013-10-14T14:26:13Z,Funzioni
NO004,2013-10-14T14:29:43Z,Variaz. parametro
NO004,2013-10-14T14:30:04Z,Allarme
NO004,2013-10-14T14:30:58Z,Allarme
NO004,2013-10-14T14:32:16Z,Variaz. parametro
NO004,2013-10-14T14:32:16Z,Variaz. parametro
NO004,2013-10-14T14:32:16Z,Funzioni
NO004,2013-10-14T14:39:28Z,Funzioni
NO004,2013-10-14T14:39:29Z,Variaz. parametro
NO004,2013-10-14T14:39:29Z,Variaz. parametro
NO004,2013-10-14T14:39:29Z,Variaz. parametro
NO004,2013-10-14T14:40:02Z,Variaz. parametro
NO004,2013-10-14T14:40:10Z,Variaz. parametro
NO004,2013-10-14T14:40:10Z,Variaz. parametro
NO004,2013-10-14T14:40:10Z,Variaz. parametro
NO004,2013-10-14T14:40:13Z,Variaz. parametro
NO004,2013-10-14T14:40:18Z,Variaz. parametro
NO004,2013-10-14T14:40:48Z,Variaz. parametro
NO004,2013-10-14T14:40:48Z,Variaz. parametro
NO004,2013-10-14T14:40:48Z,Variaz. limite allarme
NO004,2013-10-14T14:40:53Z,Allarme
NO004,2013-10-14T14:40:54Z,Variaz. parametro
NO004,2013-10-14T14:40:57Z,Allarme
NO004,2013-10-14T14:41:37Z,Variaz. parametro
NO004,2013-10-14T14:41:37Z,Variaz. parametro
NO004,2013-10-14T14:41:37Z,Funzioni
NO004,2013-10-14T14:41:43Z,Variaz. parametro
NO004,2013-10-14T14:41:47Z,Variaz. parametro
NO004,2013-10-14T14:43:15Z,Variaz. parametro
NO004,2013-10-14T14:52:26Z,Variaz. parametro
NO004,2013-10-14T14:53:09Z,Funzioni
NO004,2013-10-14T14:54:12Z,Variaz. parametro
NO004,2013-10-14T15:06:22Z,Variaz. parametro
NO004,2013-10-14T15:06:22Z,Variaz. parametro
NO004,2013-10-14T15:06:22Z,Variaz. parametro
NO004,2013-10-14T15:06:25Z,Variaz. parametro
NO004,2013-10-14T22:38:46Z,Funzioni
NO004,2013-10-14T23:23:48Z,Variaz. parametro
NO004,2013-10-14T23:25:53Z,Variaz. parametro
NO004,2013-10-14T23:28:04Z,Allarme
NO004,2013-10-15T00:32:39Z,Variaz. parametro
NO004,2013-10-15T08:45:40Z,Allarme
NO004,2013-10-15T08:47:39Z,Allarme
NO004,2013-10-15T08:57:34Z,Allarme
NO004,2013-10-15T10:05:12Z,Allarme
NO004,2013-10-15T10:11:43Z,Allarme
NO004,2013-10-15T10:11:50Z,Allarme
NO004,2013-10-15T10:15:06Z,Funzioni
NO004,2013-10-15T10:16:31Z,Funzioni
NO004,2013-10-15T10:17:48Z,Allarme
NO004,2013-10-15T10:18:28Z,Allarme
NO004,2013-10-15T10:21:25Z,Allarme
NO004,2013-10-15T10:21:36Z,Variaz. parametro
NO004,2013-10-15T10:22:27Z,Allarme
NO004,2013-10-15T10:25:01Z,Funzioni
NO004,2013-10-15T10:26:47Z,Variaz. parametro
NO004,2013-10-15T10:26:50Z,Variaz. parametro
NO004,2013-10-15T10:27:45Z,Variaz. parametro
NO004,2013-10-15T10:28:06Z,Allarme
NO004,2013-10-15T10:28:29Z,Allarme
NO004,2013-10-15T10:30:14Z,Allarme
NO004,2013-10-15T10:30:51Z,Allarme
NO004,2013-10-15T10:30:54Z,Variaz. parametro
NO004,2013-10-15T10:30:56Z,Variaz. parametro
NO004,2013-10-15T10:32:44Z,Variaz. limite allarme
NO004,2013-10-15T10:36:24Z,Variaz. parametro
NO004,2013-10-15T10:56:53Z,Variaz. parametro
NO004,2013-10-15T10:56:53Z,Variaz. parametro
NO004,2013-10-15T10:56:53Z,Funzioni
NO004,2013-10-15T11:01:57Z,Funzioni
NO004,2013-10-15T11:02:53Z,Registrazione
NO004,2013-10-15T11:10:46Z,Variaz. parametro
NO004,2013-10-15T11:10:53Z,Allarme
NO004,2013-10-15T11:11:39Z,Variaz. parametro
NO004,2013-10-15T11:15:40Z,Allarme
NO004,2013-10-15T11:16:05Z,Variaz. parametro
NO004,2013-10-15T11:43:40Z,Allarme
NO004,2013-10-15T11:53:05Z,Allarme
NO004,2013-10-15T11:54:35Z,Allarme
NO004,2013-10-15T11:55:48Z,Allarme
NO004,2013-10-15T11:57:49Z,Allarme
NO004,2013-10-15T12:02:58Z,Allarme
NO004,2013-10-15T12:08:11Z,Allarme
NO004,2013-10-15T12:12:44Z,Allarme
NO004,2013-10-15T12:13:47Z,Allarme
NO004,2013-10-15T12:15:48Z,Allarme
NO004,2013-10-15T12:18:12Z,Allarme
NO004,2013-10-15T12:19:54Z,Allarme
NO004,2013-10-15T12:21:00Z,Allarme
NO004,2013-10-15T12:22:07Z,Allarme
NO004,2013-10-15T12:23:30Z,Allarme
NO004,2013-10-15T13:55:04Z,Allarme
NO004,2013-10-15T14:03:19Z,Funzioni
NO004,2013-10-15T14:08:30Z,Allarme
NO004,2013-10-15T14:08:36Z,Funzioni
NO004,2013-10-15T14:09:21Z,Funzioni
NO004,2013-10-15T14:09:22Z,Variaz. parametro
NO004,2013-10-15T14:09:22Z,Variaz. parametro
NO004,2013-10-15T14:09:24Z,Allarme
NO004,2013-10-15T14:09:56Z,Variaz. parametro
NO004,2013-10-15T14:10:05Z,Variaz. parametro
NO004,2013-10-15T14:10:05Z,Variaz. parametro
NO004,2013-10-15T14:10:05Z,Funzioni
NO004,2013-10-15T14:10:12Z,Variaz. parametro
NO004,2013-10-15T14:10:54Z,Funzioni
NO004,2013-10-15T14:11:33Z,Funzioni
NO004,2013-10-15T14:57:48Z,Variaz. parametro
NO004,2013-10-15T15:14:51Z,Allarme
NO004,2013-10-15T15:37:00Z,Variaz. limite allarme
NO004,2013-10-15T15:37:00Z,Variaz. parametro
NO004,2013-10-15T15:37:00Z,Variaz. parametro
NO004,2013-10-15T15:37:00Z,Variaz. parametro
NO004,2013-10-15T15:37:00Z,Variaz. parametro
NO004,2013-10-15T15:37:00Z,Variaz. parametro
NO004,2013-10-15T15:37:00Z,Variaz. limite allarme
NO004,2013-10-15T15:37:00Z,Variaz. limite allarme
NO004,2013-10-15T15:37:00Z,Variaz. limite allarme
NO004,2013-10-15T15:37:00Z,Funzioni
NO004,2013-10-15T15:37:03Z,Allarme
NO004,2013-10-15T16:03:39Z,Variaz. parametro
NO004,2013-10-15T16:08:06Z,Allarme
NO004,2013-10-15T16:13:19Z,Variaz. parametro
NO004,2013-10-15T16:13:22Z,Variaz. parametro
NO004,2013-10-15T16:14:29Z,Allarme
NO004,2013-10-15T16:19:15Z,Funzioni
NO004,2013-10-15T16:21:08Z,Variaz. parametro
NO004,2013-10-15T16:21:12Z,Variaz. parametro
NO004,2013-10-15T16:21:25Z,Variaz. parametro
NO004,2013-10-15T16:24:14Z,Variaz. parametro
NO004,2013-10-15T16:24:36Z,Variaz. parametro
NO004,2013-10-15T16:24:36Z,Variaz. parametro
NO004,2013-10-15T16:24:36Z,Variaz. parametro
NO004,2013-10-15T16:24:54Z,Allarme
NO004,2013-10-15T16:25:14Z,Variaz. parametro
NO004,2013-10-15T16:25:14Z,Variaz. parametro
NO004,2013-10-15T16:25:14Z,Variaz. parametro
NO004,2013-10-15T16:25:20Z,Variaz. parametro
NO004,2013-10-15T16:26:08Z,Variaz. parametro
NO004,2013-10-15T16:31:56Z,Allarme
NO004,2013-10-15T16:34:38Z,Funzioni
NO004,2013-10-15T16:52:33Z,Variaz. parametro
NO004,2013-10-15T16:52:33Z,Variaz. parametro
NO004,2013-10-15T16:52:33Z,Variaz. parametro
NO004,2013-10-15T16:52:33Z,Funzioni
NO004,2013-10-15T16:53:06Z,Variaz. parametro
NO004,2013-10-15T16:53:06Z,Variaz. parametro
NO004,2013-10-15T16:53:06Z,Variaz. parametro
NO004,2013-10-15T16:53:13Z,Variaz. parametro
NO004,2013-10-15T16:53:48Z,Variaz. parametro
NO004,2013-10-15T17:10:07Z,Variaz. parametro
NO004,2013-10-15T17:10:07Z,Variaz. parametro
NO004,2013-10-15T17:10:07Z,Variaz. parametro
NO004,2013-10-15T17:10:07Z,Funzioni
NO004,2013-10-15T17:11:00Z,Variaz. parametro
NO004,2013-10-15T17:11:00Z,Variaz. parametro
NO004,2013-10-15T17:11:00Z,Variaz. parametro
NO004,2013-10-15T17:19:39Z,Variaz. parametro
NO004,2013-10-15T17:52:55Z,Variaz. parametro
NO004,2013-10-15T17:53:01Z,Variaz. parametro
NO004,2013-10-15T18:10:56Z,Variaz. parametro
NO004,2013-10-15T18:10:56Z,Variaz. parametro
NO004,2013-10-15T18:10:56Z,Variaz. parametro
NO004,2013-10-15T18:10:59Z,Allarme
NO004,2013-10-15T18:12:14Z,Variaz. parametro
NO004,2013-10-15T18:12:14Z,Variaz. parametro
NO004,2013-10-15T18:12:14Z,Variaz. parametro
NO004,2013-10-15T18:12:18Z,Funzioni
NO004,2013-10-15T18:13:11Z,Allarme
NO004,2013-10-15T18:14:10Z,Funzioni
NO004,2013-10-15T20:15:40Z,Allarme
NO004,2013-10-15T23:29:43Z,Funzioni
NO004,2013-10-15T23:29:52Z,Allarme
NO004,2013-10-16T06:15:06Z,Allarme
NO004,2013-10-16T06:34:01Z,Allarme
NO004,2013-10-16T06:44:24Z,Variaz. parametro
NO004,2013-10-16T06:44:31Z,Variaz. parametro
NO004,2013-10-16T06:44:38Z,Funzioni
NO004,2013-10-16T06:45:02Z,Variaz. parametro
NO004,2013-10-16T06:45:07Z,Variaz. parametro
NO004,2013-10-16T06:45:18Z,Allarme
NO004,2013-10-16T06:45:26Z,Variaz. parametro
NO004,2013-10-16T06:45:29Z,Variaz. parametro
NO004,2013-10-16T06:46:08Z,Funzioni
NO004,2013-10-16T06:46:09Z,Variaz. parametro
NO004,2013-10-16T06:46:09Z,Variaz. parametro
NO004,2013-10-16T06:46:15Z,Variaz. parametro
NO004,2013-10-16T06:46:20Z,Variaz. parametro
NO004,2013-10-16T06:47:01Z,Variaz. parametro
NO004,2013-10-16T08:07:32Z,Variaz. parametro
NO004,2013-10-16T08:08:26Z,Funzioni
NO004,2013-10-16T09:02:21Z,Variaz. parametro
NO004,2013-10-16T09:02:21Z,Variaz. parametro
NO004,2013-10-16T09:02:21Z,Variaz. parametro
NO004,2013-10-16T09:31:11Z,Allarme
NO004,2013-10-16T09:32:02Z,Variaz. parametro
NO004,2013-10-16T10:26:20Z,Funzioni
NO004,2013-10-16T10:27:02Z,Allarme
NO004,2013-10-16T14:30:50Z,Funzioni
NO004,2013-10-16T14:31:16Z,Funzioni
NO004,2013-10-16T14:31:55Z,Funzioni
NO004,2013-10-16T14:32:13Z,Variaz. parametro
NO004,2013-10-16T14:32:20Z,Variaz. parametro
NO004,2013-10-16T14:40:18Z,Allarme
NO004,2013-10-16T15:07:20Z,Registrazione
NO004,2013-10-16T15:15:15Z,Funzioni
NO004,2013-10-16T15:51:31Z,Variaz. parametro
NO004,2013-10-16T15:52:30Z,Variaz. parametro
NO004,2013-10-16T16:15:14Z,Funzioni
NO004,2013-10-16T16:16:17Z,Funzioni
NO004,2013-10-16T16:17:09Z,Registrazione
NO004,2013-10-16T18:03:11Z,Variaz. parametro
NO004,2013-10-16T18:03:11Z,Variaz. parametro
NO004,2013-10-16T18:03:11Z,Variaz. parametro
NO004,2013-10-16T18:03:11Z,Funzioni
NO004,2013-10-16T18:03:40Z,Allarme
NO004,2013-10-16T18:03:48Z,Funzioni
NO004,2013-10-16T18:04:23Z,Variaz. parametro
NO004,2013-10-16T18:04:23Z,Variaz. parametro
